run,dir,n_win,n_moving,mae_raw,mae,bias,rmse,nll,cov68,sig_mean,mae_slow,false_stops,stop_latency_s,c10_drift_pct,c10_end_m,c10_after_stop_m,c10_rmse_m,c30_drift_pct,c30_end_m,c30_after_stop_m,c30_rmse_m,c60_drift_pct,c60_end_m,c60_after_stop_m,c60_rmse_m,turn_drift_pct,turn_end_m,turn_after_stop_m,turn_rmse_m,fold,cfg,model,rate,win,split,aug,seed,params,epochs,val_nll
15,BA,834,733,0.1385093331336975,0.16536182165145874,0.02200138010084629,0.2250887006521225,-1.2768633365631104,0.6111869031377899,0.157323956489563,0.46710893511772156,0,0.10000000000000853,2.987843697154382,8.012427785292227,8.419447216715374,3.6672111174467714,3.7642443233364262,6.336801383191523,6.649240370327827,3.7319879317446327,13.164688117858368,5.426551932161761,5.861861401759268,2.686602609941055,6.38004311173693,6.275128303297698,6.662219118661463,3.4659946435629387,13,cnn_r100_w256_loro,cnn,100,256,loro,1,0,57602,24,-1.0903
16,AB,960,877,0.12511374056339264,0.15785036981105804,0.07279305160045624,0.2528328001499176,-1.2282257080078125,0.637400228050171,0.1188703253865242,0.7598050236701965,0,0.20000000000000284,6.811315450248444,18.914069869898942,19.009554415300663,7.85254102980026,7.569058615782381,14.958155644631216,15.019255218132775,6.122628332553474,13.034287180644005,11.026124220814943,11.158324973072506,4.737013394716272,7.105726518935245,16.370734395622588,16.42462714041126,6.947483318822138,14,cnn_r100_w256_loro,cnn,100,256,loro,1,0,57602,27,-1.5961
17,BA,904,802,0.11313196271657944,0.1334501951932907,-0.01473679393529892,0.18768012523651123,-1.410305142402649,0.5947630922693267,0.11653360724449158,0.5696311593055725,0,0.09999999999999432,7.628180543288958,21.061746315028127,21.327987780247643,10.51856837448892,5.607685002003757,11.077236965476866,11.351854436570521,4.822691639364732,9.977411163371437,6.84454782535147,7.115792141364935,2.4058045413453075,7.869370209849855,7.809842091809479,8.062438604360956,2.9689684034633017,15,cnn_r100_w256_loro,cnn,100,256,loro,1,0,57602,31,-1.1051
18,AB,843,743,0.14147676527500153,0.1881585270166397,-0.07741132378578186,0.2660558819770813,-1.2711204290390015,0.7335127860026918,0.20226475596427917,0.5139362215995789,0,0.3999999999999915,1.0324883082372247,2.7998423057376085,2.487812947550154,6.273967279074304,3.2803756320409723,5.632764532040659,6.528006583992982,2.1846945278993726,18.963941435105063,7.9599830425977185,8.868029266090046,3.092968035308867,1.8565838494053064,4.118731311876385,5.030763308661767,3.5973612593328887,16,cnn_r100_w256_loro,cnn,100,256,loro,1,0,57602,21,-0.8445
19,BA,738,647,0.26687344908714294,0.2869521975517273,-0.013169119134545326,0.5012921094894409,-0.5150763988494873,0.6367851622874807,0.2757854163646698,1.0885226726531982,0,0.10000000000000853,4.161456055515351,10.908978660722598,10.52970092112185,4.457561622429028,6.449267088494239,9.45340908906695,9.138386943597078,3.6831906867692266,,,,,9.088359559059182,8.85272960903096,8.525580407609795,3.75384363750217,17,cnn_r100_w256_loro,cnn,100,256,loro,1,0,57602,20,-1.427
20,AB,851,751,0.1736295521259308,0.20705443620681763,0.017195938155055046,0.30942657589912415,-1.0491385459899902,0.5512649800266312,0.16013410687446594,0.42309442162513733,0,0.6999999999999886,4.510238966482089,12.303722415262063,12.001909324525052,9.579573467988938,4.834215516388916,8.394129516149459,8.192847216953027,5.803314464407113,14.070999195430675,6.954089269067706,7.1733493914327235,2.687652544917915,4.4853427444249085,10.055932443821403,9.79761212176583,7.394405122111757,18,cnn_r100_w256_loro,cnn,100,256,loro,1,0,57602,20,-1.565
21,BA,882,800,0.14314013719558716,0.1859954446554184,-0.02722283825278282,0.26595538854599,-1.258695125579834,0.625,0.15659408271312714,0.8358470797538757,0,0.9000000000000057,3.5025803136369413,9.72825751558624,9.512256570174548,7.434661855736561,6.369929263704739,11.936833547212894,12.59386709721088,3.862132153787567,12.237869228648092,7.7843701890973955,8.35921890025822,2.7353108856504806,8.356867620189245,8.258986550086055,8.79130040938735,2.869107554084367,19,cnn_r100_w256_loro,cnn,100,256,loro,1,0,57602,26,-1.4393
2,AB,2950,2491,0.19427250498073284,0.1822026098583038,0.04901059389284097,0.22466450861133994,-0.656243520790426,0.920915295062224,0.4421653258146459,0.2380762128371573,0,1.0,3.6656578271739835,30.145108956790192,30.46805911061419,19.85483705105096,14.12400085413857,106.28114687420218,105.8449441404915,46.424142270643394,4.814201819311009,30.764332911299974,30.431538016936024,12.900851497061339,4.934834959431076,19.686691046219234,19.730945716024202,10.95601599887434,0,gbr_r2loro,gbr,100,256,loro,1,0,2100,0,
3,BA,2536,2125,0.26154289120254126,0.23914428809481572,-0.18018786633452408,0.36230020767591026,-0.44386417469218564,0.7341176470588235,0.34242795489874384,1.1796330392227308,0,0.700000000000017,6.280955959468697,51.17235472780697,51.18642351994261,31.766936016122397,10.681345438341847,77.30356471078329,77.32405835174143,44.017424556672054,5.159103478750046,29.688349340984036,29.700847936704182,19.42714841554162,7.175539059014757,33.832550481910495,33.84621432883104,22.31929499994188,1,gbr_r2loro,gbr,100,256,loro,1,0,2100,0,
4,AB,2736,2430,0.1745131573925443,0.1726890046036121,-0.07242483739430575,0.22717950437938816,-0.9282123427448702,0.7962962962962963,0.2655786434393276,0.542119181005406,0,1.8000000000000114,3.0629985449385893,26.146184041178294,25.83769965434864,10.664562567374974,0.9280774073132027,7.324881823714673,7.2121591069860935,8.1764374020094,1.5938229722825406,10.785769369526912,10.964559940383825,8.918727206803583,2.2016739179729568,9.210294878502076,9.41100935165093,8.325552707320751,2,gbr_r2loro,gbr,100,256,loro,1,0,2100,0,
5,BA,2840,2515,0.19186075273299943,0.1883471853427399,-0.029990631284130223,0.25369710909642085,-0.691578318399085,0.890258449304175,0.40939836230994814,0.46990505930760534,0,1.1999999999999886,4.348448810256012,36.704606520979155,36.66198505395214,16.601739450270266,0.7052582247521336,5.431045102000118,5.245078836903287,3.8904183875976415,2.9070549535717616,19.04515943676058,19.006142701904018,10.154112667929077,1.4132700932962021,6.634204561481396,6.459231383004347,4.626669169247374,3,gbr_r2loro,gbr,100,256,loro,1,0,2100,0,
6,AB,2170,2029,0.31731258728882994,0.29199005181751636,-0.12996367677481163,0.4031354360799563,-0.32514517793893016,0.7402661409561361,0.44193616783309075,0.21494660562744353,0,2.0,4.757699688891434,40.46248812829216,40.727858916101624,32.903583956640844,2.0840189544115404,16.045379499621585,15.909688487469454,25.220111959249458,2.285059989682091,13.640778801836912,13.962263108921725,14.75714997065491,3.634440612544847,15.292145666238735,15.717141845104306,10.459819927291374,4,gbr_r2loro,gbr,100,256,loro,1,0,2100,0,
8,BA,2708,2319,0.20184127554339681,0.18293133604175582,0.01446977530154114,0.257854672195689,-0.4078135162344369,0.9573091849935317,0.5968102995264394,0.6117560781417333,0,2.1999999999999886,2.58696776141366,21.879033839886027,21.904436048520616,9.907382920796497,4.242878539854274,31.972787355135722,31.946671259782466,19.441549216312254,3.7997645533147066,23.618814180070654,23.591989426274065,15.385447520474033,1.1600564716867476,5.436826334327809,5.420511951374618,2.7026289742964584,5,gbr_r2loro,gbr,100,256,loro,1,0,2100,0,
9,AB,2568,2244,0.23111772769434288,0.20656452504214223,0.009941280915507592,0.296898564660853,-0.6164855560485386,0.8008021390374331,0.35177488488079556,0.9881913530948576,0,1.099999999999966,9.017440501687865,75.84379428435754,75.78612748989606,39.59341455608093,1.547145101587879,11.720353862875603,11.813631836266165,8.70357090667288,3.7717531319727304,23.241882389807962,23.225515109222314,13.819189736260675,4.003196325623808,16.876994473377017,16.943264868898996,8.937319142505887,6,gbr_r2loro,gbr,100,256,loro,1,0,2100,0,
10,BA,2395,2148,0.2658656742317888,0.21827547285805982,-0.09819368617454798,0.28708567553756287,-0.4647254038286775,0.8514897579143389,0.46832285880094465,0.6429549362511293,0,1.6000000000000227,2.497645706935168,21.237051355720013,21.401840372379084,16.44276567100471,1.878535271967219,14.319222729161645,14.48255905845375,11.393404058229102,7.546093185469625,47.89307450797759,47.98389652364772,23.784534927172846,4.696480461435865,22.080548640910727,22.221881809379433,13.52609905862384,7,gbr_r2loro,gbr,100,256,loro,1,0,2100,0,
11,AB,2132,1986,0.4436708423786954,0.4096970026746905,-0.21753059036163636,0.5532385307027227,1.1742766597045138,0.4174219536757301,0.2785737084796675,0.5194614745438337,0,2.3000000000000114,3.7136015756235334,31.271637335627986,31.4237879120497,31.43802928632164,6.842368680503558,50.2641185095343,50.43137739383738,32.70144871705925,4.230670801986942,25.28763203299725,25.453849563360144,21.74314253494911,1.5035223462321599,6.268782677771068,6.1267170943457625,11.715820246202842,8,gbr_r2loro,gbr,100,256,loro,1,0,2100,0,
12,BA,2935,2777,0.34910939912874955,0.3390593800899087,0.29909028065124166,0.4196147257753358,0.05480640405419198,0.4724522866402593,0.271305416912591,0.41169421808550266,0,2.0,8.321248911652987,71.24154367665687,71.24721944504225,48.6637702861863,13.5906801454995,107.66306846412263,107.68779389849871,61.85304015649122,8.803534176249604,61.67124020746517,61.69557238754802,40.86443084882655,7.6457305791365116,36.17538080879616,36.170345110929276,19.400178393096724,9,gbr_r2loro,gbr,100,256,loro,1,0,2100,0,
1,AB,1189,1031,0.26425452736991123,0.2859059764714966,-0.009380458371323477,0.39936959276230216,-0.3791988957710299,0.6886517943743938,0.28681499084569945,0.7823099103341384,0,1.2999999999999972,6.5741982024532195,19.300997198773373,19.198992712177347,10.460175936997365,3.8820405371892663,8.885091698697597,8.941116789808627,6.756001537079479,5.952519024598464,8.319979061251182,8.213093375443792,4.801864680185549,3.8479314139146243,8.637227813904765,8.693802671967894,6.602390696312465,0,gbr_joint,gbr,100,256,gk5,1,0,2100,0,
2,BA,1011,931,0.17682816542354035,0.17591077117634363,0.015342953284115248,0.27164736304011067,-0.8673853160139886,0.8367346938775511,0.2868149908456995,1.321682223356973,0,1.6000000000000085,2.445948469238088,6.873635388996424,6.857756262453642,4.946039745896465,2.009633962335777,4.216246731977684,4.444728617848435,1.14935852922214,4.8316787056027275,4.995889530378499,5.216297234751881,2.4445728913542415,4.944372900849352,4.9521215493878,5.17293349547585,2.4297170083860076,0,gbr_joint,gbr,100,256,gk5,1,0,2100,0,
12,AB,754,671,0.3264095891439907,0.36451357065562817,-0.11502590915063866,0.5093559465571167,0.12217257136524383,0.587183308494784,0.28681499084569945,2.4057476743844237,0,0.7999999999999972,2.159366006858836,6.038073193041581,6.229344227868345,5.785452244335796,2.0897045696849035,3.9932207598667206,4.350630279950402,7.041137010731208,,,,,1.2361483893222258,2.8000623573400008,3.2564007151941725,6.171586010760764,0,gbr_joint,gbr,100,256,gk5,1,0,2100,0,
13,BA,767,638,0.5622727520460724,0.6337023245038365,-0.27440678890304415,0.768038000961567,2.20180214788923,0.35266457680250785,0.2868149908456994,2.2890560779754296,0,0.7000000000000028,1.1011559634888572,2.9141145982500634,2.812724239276863,13.804145303227058,9.922510655057376,14.175256511709117,14.230266159413464,5.600699715656447,,,,,14.875264940530235,15.08680103999332,15.137156652345729,6.812682554077522,0,gbr_joint,gbr,100,256,gk5,1,0,2100,0,
2,AB,2959,2491,0.2126814662873548,0.1920058417234069,0.006778383219443656,0.24168392631524205,-0.7618198266428762,0.7342432757928543,0.28681499084569945,0.32993312155599347,0,0.5,3.414203040678492,28.077231294990842,28.4782256941395,21.409638931252154,13.463551146164688,101.31135445199142,100.87064835874682,44.40826829289754,3.8172954006733364,24.39377303544284,24.015820829382555,10.752707697585127,3.6060081162982907,14.385560668052761,14.42155918320772,8.754010100785035,0,gbr_joint,gbr,100,256,gk5,1,0,2100,0,
3,BA,2548,2125,0.2824731258081941,0.2529962990041776,-0.16577011698123262,0.37625083409135146,-0.22590017853348396,0.6009411764705882,0.28681499084569945,1.2037460625298515,0,0.700000000000017,5.7986120723589,47.242591065834134,47.24511252441489,27.18802687574231,9.78682251650881,70.82967890937681,70.84947535315241,38.957712074162444,5.566243261846895,32.03125798024247,32.02851712145564,19.79249026838364,7.844212713380267,36.98533593554454,36.98808840839234,23.837015496794386,0,gbr_joint,gbr,100,256,gk5,1,0,2100,0,
3,AB,1087,934,0.1869079053220442,0.1957990538484363,0.021765275706909688,0.2739920566103865,-0.7599987664929392,0.8886509635974305,0.3638578589204574,0.5582197378643112,0,1.5,2.6683094544916517,7.617612091911347,7.457190989685707,2.7331313762659275,2.990126333738046,6.541540291425621,6.390646385972758,2.405240847063884,6.709467554834999,7.08335515813147,6.929274767671065,3.3258378370685016,3.0151665082970127,6.635361570919374,6.484575233564236,2.4370020982498937,1,gbr_joint,gbr,100,256,gk5,1,0,2100,0,
4,BA,932,826,0.15888799636674072,0.18841820282061145,-0.05316431020127473,0.27280796895249987,-0.8269697131929075,0.9467312348668281,0.3638578589204574,1.2851200952591435,0,1.7000000000000028,1.4679400176101909,4.037093490952875,3.9889692934263357,4.460964674698157,1.5477023900338565,2.9904374304865096,2.948336974358849,2.0783621010368742,6.059263111149484,4.877336960103892,4.837654746366392,1.8535719504581203,5.271647132381567,5.144696240959987,5.096744397140471,1.69278948741795,1,gbr_joint,gbr,100,256,gk5,1,0,2100,0,
